,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
130,"My three year old just received the flu vaccine. It was mentioned that she should get a booster dose. Does she need to get that this year? Or next year is fine?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,"What is in the fluviral vaccine What influenza strains does it protect against.
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
132,"My children has a fever is it ok to go ahead with her kindergarten boosters?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,"Which vaccine would cause the vaccinated individual to become an asymptomatic carrier of a disease? If they come in contact with it. Meaning they could spread it to babies etc. If you cant answer this i question your ability to advise people to vaccinate due to lacking knowledge.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,"18 year old daughter got meningococcal vaccine a month ago. Her arm is experiencing weekends still. What should we do or is this normal
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,"vaccinations required for Panama Canal cruise
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136,"What if I lost my baby's BC Health Passport? Can I still get a record from his doctor who gave him the immunization?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,"Looking at my old records, I've had 1 dose of the MMR vaccine when I was 1 year old. As an adult, should I now get 2 doses or just 1?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138,"What year did mumps vaccinations start in BC? I was born in 1964.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,"Do I need a prescription for Twinrix (Hep A and B) vaccine?
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"Hi I would like to know when is my mother injection appointment please
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,"I have two daughters, one born in 1989 and the other in 1993. They are both worried about the current measles outbreak. Would they have had them as babies and at school?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,"where can i get the measles booster? I already took the measles vaccination when I was young, but could not find the records, so I just want to take the measles booster to make sure. This is for a volunteer work at a hospital
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
143,"I went to a shoppers drugmart to get a flu vaccine but I have an egg allergy so they said I should do it elsewhere. Where should I go to get an drug-free vaccine near UBC?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,"Could you please tell me what brands are used for each vaccine on the schedule? Are these the same brands used at all public health units? Are there options for each vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"What vaccinations should an infant get before traveling outside of Canada. I will be going to the South Caribbean (on a cruise) with my 8 month old.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146,"Where/how can I submit my 15yr olds vaccination record to the provincial immunization registry?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
147,"I tried to look up my daughter Vaccination status but the page is showing ""Incomplete, We are missing some information for your child. Public Health staff may be contacting you.""
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148,"does it cost money for someone over 21 to get a pap test here?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149,"I'm 61 and my 2 adult children are 30 and 28. We never had the chickenpox or measles but did receive 2 booster shots about 40 years ago. Should we get another booster shot now?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"Who (which drug company) is supplying the flu shot serum for the general public 2019.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,"My daughter is 17 and immunized today at Kal for meningitis. Our son is 19 and we were told at the school he should also be immunized. Do we just pop in? make an apmt? Thank you.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152,"I have Addison's disease and just received my first shingrex vaccine 2 weeks ag ( which I had bad side affects from). How long do I need to wait to get the flu shot? Thank you!
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
153,"How do I arrange for a separate tetanus vaccination for my 3.5 year old? (without diphtheria/Pertussis/polio, etc). How many shots will she need for tetanus alone?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,"My adult daughter is coming from the UK to work in Ontario. Ontario require her to have a 2 step mantoux test for tuberculosis. Can she get that done in BC and how much will it be?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155,"Is it safe to vaccinate your child under 2 years old
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156,"Where can I get a flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,"Been trying to book a vax appt for days. I have terrible cell reception so I miss the call back. When will I be able to call and book an appointment? ""you have called at a busy time"" all day every day. -Frustrated parent trying to get their daughter immunized at Burnaby health unit on Canada Way
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,"How do I confirm what vaccines I have received? I grew up in BC, born in 1968, lived out of Canada for >15 years.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"do i need a t b vaccination travelling brazil ...argentina and chilli
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
160,"Hi, my baby is getting her 4 months vaccination in China. And the doctor is asking what is the manufacturer/brand of the Rotavirus since he says the brand needs to match. Thanks!
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,"What vaccines do you recommend for female sex workers?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"How soon after getting the Hepatitis A vaccine can I get the flu vaccine? I will be traveling to Mexico in two weeks and wondered if I should get the flu shot before leaving.
",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Correct phone number for Quesnel Community Health please.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164,"Can my 3 month old have the measles vaccine? We are traveling to an area with a known outbreak.
",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
165,"I'm a 74 year old senior. Can or should I have both the regular flu vaccine and the quadrivalent one?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"My son is 19 yrs old and needs his immunization records can you please help me access it
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"My immunization records are missing . I am going to be a nurse. I also now live in Alberta. Where and how do I get re-immunized ? And how long does it take? Costs ? Etc. Thank you I'm advance
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"On what date in 2019 is the flu vaccine available?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,"When is the mobile flu shot going to be at Interlakes BC
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,"Where can I get a Pap test in Osoyoos? Do I need to be referred by a doctor?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,"I got the varicella booster 2 months ago and when I recently got my blood titers drawn it showed up that I'm still negative. How long after my 2nd dose can my titer show I'm immune
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,"Can you tell me who funds Immunize BC? Are you government or private? Thankyou.
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Do I understand your wording on the website correctly that the Health Unit on Cook Street provides flu shots ONLY for families with children?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"How do I get a copy of my child's vaccines from school-grade 6?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Hi - I am a 55 year old female who will be travelling to Vietnam in 2 months. I would have received MMR vaccination as a child, probably pre-1970. Do I need to have another MMR?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
176,"Can you get another reaction to Shingrix vaccine weeks after second shot administered?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177,"If an teen receives the Td vaccine (first vaccination ever), do they wait 10 years for their next booster as per the adult schedule, or do they receive 2 follow up shots within 6 months like the infant schedule?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
178,"Is the price of the Typhoid vaccine the same at the Travel Clinic as it would be purchasing from the Pharmacy and having my GP Dr. administer it?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179,"With the mumps epidemic going around, I was wondering if my daughters born in 1998- and 2000 have the correct vaccines to protect them?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,"Does hpv 9 and pneumococcal C boosters have any aluminum?
",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
181,"I am 19 years old and I am a college student. what are the vaccinations that I should take?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"What are the difference between a HBIG vaccine and a Hepatitis B vaccine?
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,"what are the flu schedules for BC interior Logan Lake area?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"Hi there, I was wondering if I can book my child's immunization when she doesn't have a name yet.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,"How much is HPV vaccine per dose? Does the price vary across stores/pharmacies? How much more would be considered ""reasonable/legal""?
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
186,"Do baby's immunizations start at 8 weeks of age or 2 calendar months of age? thanks
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,"how to make a 7-valent (PCV-7)
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,"Am I (48 yrs old male) at risk of getting HPV from my recent gf who had genital warts removed and has been symptom free for at least 2 years? Can I get vaccinated for genital warts? I have lived a very monogamous life (3 partners total) and in good health so would I be a good candidate?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,"How many severe adverse reactions to infant immunizations occur each year in Canada? What are the lifelong affectsto those who have severe adverse reactions?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,my 20 year old daughter has recently had a hep b surface antibody titre done for school. It was ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,"Whether an infant born in Ontario could receive the routine vaccination in BC during a visit?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,"Hello, I am inquiring about influenzas vaccines schedule for 2019, BC Kamloops. Had it already scheduled? Do I need to book appointment?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,"Hello, I need to know what vaccines/immunizations I received from 1981 to 1983 (between Grade 8 and Grade 10) when I attended Secondary School in North Vancouver, BC.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,"My son received his four month shots six days ago, today I noticed a hard lump/mass under the skin, near the injection site. Is this normal?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,"I don't have my son's updated or correct record of immunization from India, should I get him vaccinated for Hep B again? It is likely that he had Hep B vaccination done but as we changed the family doctor, they never transferred details. He is in Vancouver and Gr.6. since May 2015.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,"I had a delayed reaction from a H1N1 flu shot several years ago, I got hives all over including my mouth. My doctor told me to never have another one as it could be worse. Is this true? What should I do?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197,"hi; I wonder if there is a way I can review what shots I have received and when; I can't recall when I last had my tetanus shot and wonder if there is a record online or who i ask
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,"how do i update my address
",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199,"Can a pharmacist request for a patients immunization on their behalf with written consent for the purposes of immunization?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,"Where do i get the numbing cream for my kids before they get the flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"Is the Hepatitis B vaccine only given to infants at high risk of contracting the disease?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,"Today is Friday; I am leaving for Asia Sun morning - should I try to get a flu shot before I leave or wait till I return?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"Where and when can I get a anti-shingles vaccine in Ucluelet or Tofino?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
204,"Is the stronger flu vaccine recommended for seniors? I believe it is something new this year. (I am not talking about the vaccine for pneumonia). What is the cost?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"For a senior is it better to get the shingrix 50mcg/0.5ML zoster vaccine non-live shot in 6 months after getting the first shot or should I get it in 2 months
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206,"Hello, I am a student at the Okanagan College and they need an immunization record signed by a Health care provider. Can I go to the Health unit for this? I have gathered all the immunization proofs. Thank you!
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207,"My daughter was vaccinated at school last year.... grade 6 I just want to confirm which shots she received. She received 2 shots. 
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
208,"Dear nurse, I now need a record for my baby to apply the school. Is there any other way to obtain the record excepting calling the record section.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,"I moved to kamloops last year and have no dr here. My family dr in chilliwack usually gives me my flu shot because i have a special needs son and is his only caregiver.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"I did not bring my child's immunization form back to her school. Will she still be given the vaccine without my written consent?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,"Can someone call me back  Want to double check if my children have had the necessary amount of vaccinations for the recent measles outbreak.
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,"I am visiting Mexico in December. I have not had a typhoid shot since 1999. Do I need one? Hep A, tetanus and diphtheria are current. Do I need anything else? Thanks
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
213,"Are immunizations mandatory for school entry in British Columbia?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
214,"is twinrix covered by medical for hemophiliacs?
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,"hello, I am doing a project on the vaccine for Diphtheria (DTAP) and I was wondering if you could help me find some of its benefits and drawbacks. Thank you
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
216,"my daughters is currently in China for vacation and she's getting her 4 months (imported) ones. But China doesn't mix the HB with the DTaP shot, can we get the HB once we back when she's 7 months. Does this interrupt the cycle? We were planning to get her 6 months vaccine at 7 months.
",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,"are measles vaccines typically given to kids at school and if so what grade?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,"Hi I'm from Philippines and me and my husband and daughter who both born here what vaccination should we get before traveling?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
219,"Hey there! Was wondering what the process of scheduling a vaccine is? I'm particularly inquiring about the HPV vaccine.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,"Do I need to get the MMR booster? I was born in the UK in 1947 and lived there until 1979
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221,"Are vaccinations for newborn babies covered under MSP? Or, do we need to know buy private insurance?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,"my daughter has the vaccine for meningite C and pneumococcal conjugate. Should she take the meningococcal quadrivalent Conjugate
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,"Can I please get a consent form for grade 9 HPV vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224,"At age 65, should I be getting pneumonia vaccine each year?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,"My DR wrote me a prescription to get a Prevnar 13 2.2 ug/0.5ml because I'm undergoing Chemo Treatments and over 65yrs. I paid $127.92. How do I get reimbursed. Thanks 
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226,"We just moved to Nova Scotia & my son started gr. 7-they have upcoming vax clinics but he just did vax in BC BUT I dont have his immu record-how can I know what vax he has/needs?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,"Hi there, I realize there is no nasal spray flu shot this year but is there a different flu shot for children over 5?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,"Can you get a print out of all your child's vaccines from your local health unit?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,"If a 14 year old has the first immunization will he need two more or is one enough?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,"which infant and childhood vaccines have aluminum
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231,"Can the 18month vaccination cause diaherria?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,"Vaccination required for South America
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233,"I am an adult male (born 1969 in the US). Do I need a measles booster? US guidelines say 'yes' for my birth year, but Canada guidelines say 'no'.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,"Is it possible to get the pertussis vaccine seperately from tetnus(my tetnus is less than 5 years old and I react badly, lots of complicated health problems and allergies) but I need pertussis as I work with newborns and have immune problems myself as well. Can I order it somehow for my doctor?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
